AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2021;11;Comunidad de Madrid;Asia;Kazajstán;59.0;348.0;5.9
2021;11;Comunidad de Madrid;Asia;Kuwait;213.0;1427.0;6.7
2021;11;Comunidad de Madrid;Asia;Líbano;185.0;944.0;5.1
2021;11;Comunidad de Madrid;Asia;Malasia;137.0;795.0;5.8
2021;11;Comunidad de Madrid;Asia;Omán;189.0;1191.0;6.3
2021;11;Comunidad de Madrid;Asia;Otros países de Asia;38.0;209.0;5.5
2021;11;Comunidad de Madrid;Asia;Pakistán;97.0;407.0;4.2
2021;11;Comunidad de Madrid;Asia;Qatar;429.0;1587.0;3.7
2021;11;Comunidad de Madrid;Asia;Singapur;223.0;1494.0;6.7
2021;11;Comunidad de Madrid;Asia;Sri Lanka;32.0;134.0;4.2
2021;11;Comunidad de Madrid;Asia;Tailandia;86.0;602.0;7.0
2021;11;Comunidad de Madrid;Asia;Uzbekistán;31.0;146.0;4.7
2021;11;Comunidad de Madrid;Asia;Vietnam;180.0;882.0;4.9
2021;11;Comunidad de Madrid;Europa;Albania;94.0;376.0;4.0
2021;11;Comunidad de Madrid;Europa;Alemania;27050.0;192055.0;7.1
2021;11;Comunidad de Madrid;Europa;Andorra;673.0;3500.0;5.2
2021;11;Comunidad de Madrid;Europa;Armenia;36.0;169.0;4.7
2021;11;Comunidad de Madrid;Europa;Austria;22291.0;245201.0;11.0
2021;11;Comunidad de Madrid;Europa;Belarús;60.0;270.0;4.5
2021;11;Comunidad de Madrid;Europa;Bosnia y Herzegovina;40.0;148.0;3.7
2021;11;Comunidad de Madrid;Europa;Bulgaria;885.0;6018.0;6.8
2021;11;Comunidad de Madrid;Europa;Bélgica;14214.0;73913.0;5.2
2021;11;Comunidad de Madrid;Europa;Chipre;149.0;805.0;5.4
2021;11;Comunidad de Madrid;Europa;Croacia;449.0;2559.0;5.7
2021;11;Comunidad de Madrid;Europa;Dinamarca;6714.0;61097.0;9.1
2021;11;Comunidad de Madrid;Europa;Eslovenia;251.0;1205.0;4.8
2021;11;Comunidad de Madrid;Europa;Estonia;460.0;3036.0;6.6
2021;11;Comunidad de Madrid;Europa;Finlandia;1371.0;6992.0;5.1
2021;11;Comunidad de Madrid;Europa;Francia;72295.0;585590.0;8.1
2021;11;Comunidad de Madrid;Europa;Georgia;248.0;1215.0;4.9
2021;11;Comunidad de Madrid;Europa;Grecia;1183.0;5797.0;4.9
2021;11;Comunidad de Madrid;Europa;Hungría;1126.0;5517.0;4.9
2021;11;Comunidad de Madrid;Europa;Irlanda;3170.0;16484.0;5.2
2021;11;Comunidad de Madrid;Europa;Islandia;63.0;334.0;5.3
2021;11;Comunidad de Madrid;Europa;Italia;25903.0;119154.0;4.6
2021;11;Comunidad de Madrid;Europa;Letonia;503.0;4074.0;8.1
2021;11;Comunidad de Madrid;Europa;Liechtenstein;634.0;5833.0;9.2
2021;11;Comunidad de Madrid;Europa;Lituania;1072.0;4717.0;4.4
2021;11;Comunidad de Madrid;Europa;Luxemburgo;3731.0;35818.0;9.6
2021;11;Comunidad de Madrid;Europa;Macedonia del Norte;39.0;168.0;4.3
2021;11;Comunidad de Madrid;Europa;Malta;882.0;3087.0;3.5
2021;11;Comunidad de Madrid;Europa;Moldavia;105.0;662.0;6.3
2021;11;Comunidad de Madrid;Europa;Noruega;1043.0;6780.0;6.5
2021;11;Comunidad de Madrid;Europa;Países Bajos;30063.0;270567.0;9.0
2021;11;Comunidad de Madrid;Europa;Polonia;6116.0;32415.0;5.3
2021;11;Comunidad de Madrid;Europa;Portugal;20007.0;96034.0;4.8
2021;11;Comunidad de Madrid;Europa;Reino Unido;23027.0;142477.0;5.45
2021;11;Comunidad de Madrid;Europa;República Checa;1006.0;5131.0;5.1
2021;11;Comunidad de Madrid;Europa;República Eslovaca;362.0;1701.0;4.7
2021;11;Comunidad de Madrid;Europa;Rumanía;4514.0;27535.0;6.1
2021;11;Comunidad de Madrid;Europa;Rusia;964.0;6170.0;6.4
2021;11;Comunidad de Madrid;Europa;Serbia;244.0;1074.0;4.4
2021;11;Comunidad de Madrid;Europa;Suecia;9754.0;67303.0;6.9
2021;11;Comunidad de Madrid;Europa;Suiza;8699.0;40015.0;4.6
2021;11;Comunidad de Madrid;Europa;Turquía;775.0;3488.0;4.5
2021;11;Comunidad de Madrid;Europa;Ucrania;2059.0;11530.0;5.6
2021;11;Comunidad de Madrid;Oceanía;Australia;163.0;913.0;5.6
2021;11;Comunidad de Madrid;Total;Total;395511.0;2735169.0;6.9
2021;11;Comunidad de Madrid;Total;Total América;77361.0;494956.0;6.4
2021;11;Comunidad de Madrid;Total;Total América del Norte;39533.0;285343.0;7.2
2021;11;Comunidad de Madrid;Total;Total Asia;15297.0;96249.0;6.3
2021;11;Comunidad de Madrid;Total;Total Centroamérica y Caribe;3842.0;20775.0;5.4
2021;11;Comunidad de Madrid;Total;Total Europa;294355.0;2098197.0;7.1
2021;11;Comunidad de Madrid;Total;Total Oceanía;211.0;1196.0;5.7
2021;11;Comunidad de Madrid;Total;Total Sudamérica;33986.0;188838.0;5.6
2021;11;Comunidad de Madrid;Total;Total África;8287.0;44571.0;5.4
2021;11;Comunidad de Madrid;África;Angola;84.0;336.0;4.0
2021;11;Comunidad de Madrid;África;Argelia;293.0;1934.0;6.6
2021;11;Comunidad de Madrid;África;Camerún;38.0;163.0;4.3
2021;11;Comunidad de Madrid;África;Costa de Marfil;65.0;371.0;5.7
2021;11;Comunidad de Madrid;África;Egipto;611.0;3972.0;6.5
2021;11;Comunidad de Madrid;África;Ghana;117.0;807.0;6.9
2021;11;Comunidad de Madrid;África;Guinea Ecuatorial;241.0;1494.0;6.2
2021;11;Comunidad de Madrid;África;Kenia;217.0;1606.0;7.4
2021;11;Comunidad de Madrid;África;Libia;40.0;188.0;4.7
2021;11;Comunidad de Madrid;África;Mali;104.0;520.0;5.0
2021;11;Comunidad de Madrid;África;Marruecos;4636.0;22716.0;4.9
2021;11;Comunidad de Madrid;África;Mauritania;149.0;760.0;5.1
2021;11;Comunidad de Madrid;África;Mozambique;44.0;233.0;5.3
2021;11;Comunidad de Madrid;África;Nigeria;578.0;4566.0;7.9
2021;11;Comunidad de Madrid;África;República Democrática del Congo;32.0;154.0;4.8
2021;11;Comunidad de Madrid;África;Senegal;366.0;1427.0;3.9
2021;11;Comunidad de Madrid;África;Sudáfrica;148.0;814.0;5.5
2021;11;Comunidad de Madrid;África;Túnez;315.0;1386.0;4.4
2021;12;Comunidad de Madrid;América;Argentina;5733.0;29812.0;5.2
2021;12;Comunidad de Madrid;América;Bolivia;132.0;581.0;4.4
2021;12;Comunidad de Madrid;América;Brasil;3176.0;16833.0;5.3
2021;12;Comunidad de Madrid;América;Canadá;645.0;3354.0;5.2
2021;12;Comunidad de Madrid;América;Chile;2308.0;9001.0;3.9
2021;12;Comunidad de Madrid;América;Colombia;8096.0;45338.0;5.6
2021;12;Comunidad de Madrid;América;Costa Rica;342.0;1368.0;4.0
2021;12;Comunidad de Madrid;América;Cuba;34.0;133.0;3.9
2021;12;Comunidad de Madrid;América;Ecuador;1093.0;5356.0;4.9
2021;12;Comunidad de Madrid;América;El Salvador;250.0;1550.0;6.2
2021;12;Comunidad de Madrid;América;Estados Unidos de América;24210.0;215469.0;8.9
2021;12;Comunidad de Madrid;América;Guatemala;797.0;5101.0;6.4
2021;12;Comunidad de Madrid;América;Honduras;702.0;3229.0;4.6
2021;12;Comunidad de Madrid;América;Jamaica;46.0;239.0;5.2
2021;12;Comunidad de Madrid;América;México;9543.0;60121.0;6.3
2021;12;Comunidad de Madrid;América;Nicaragua;198.0;1069.0;5.4
2021;12;Comunidad de Madrid;América;Panamá;481.0;3319.0;6.9
2021;12;Comunidad de Madrid;América;Paraguay;682.0;4297.0;6.3
2021;12;Comunidad de Madrid;América;Perú;6326.0;33528.0;5.3
2021;12;Comunidad de Madrid;América;República Dominicana;512.0;3123.0;6.1
2021;12;Comunidad de Madrid;América;Uruguay;2050.0;6765.0;3.3
2021;12;Comunidad de Madrid;América;Venezuela;3324.0;22603.0;6.8
2021;12;Comunidad de Madrid;Asia;Afganistán;50.0;575.0;11.5
2021;12;Comunidad de Madrid;Asia;Arabia Saudí;1421.0;8242.0;5.8
2021;12;Comunidad de Madrid;Asia;Azerbaiyán;45.0;243.0;5.4
2021;12;Comunidad de Madrid;Asia;Bahréin;55.0;259.0;4.7
2021;12;Comunidad de Madrid;Asia;China;6833.0;57397.0;8.4
2021;12;Comunidad de Madrid;Asia;Corea;316.0;2149.0;6.8
2021;12;Comunidad de Madrid;Asia;Emiratos Árabes Unidos;1788.0;8404.0;4.7
2021;12;Comunidad de Madrid;Asia;Filipinas;505.0;5505.0;10.9
2021;12;Comunidad de Madrid;Asia;India;823.0;6090.0;7.4
2021;12;Comunidad de Madrid;Asia;Indonesia;247.0;1778.0;7.2
2021;12;Comunidad de Madrid;Asia;Iraq;74.0;252.0;3.4
2021;12;Comunidad de Madrid;Asia;Irán;192.0;1670.0;8.7
2021;12;Comunidad de Madrid;Asia;Israel;3150.0;13860.0;4.4
2021;12;Comunidad de Madrid;Asia;Japón;286.0;1716.0;6.0
2021;12;Comunidad de Madrid;Asia;Jordania;170.0;697.0;4.1
2021;12;Comunidad de Madrid;Asia;Kazajstán;86.0;464.0;5.4
2021;12;Comunidad de Madrid;Asia;Kuwait;212.0;1484.0;7.0
2021;12;Comunidad de Madrid;Asia;Líbano;146.0;847.0;5.8
2021;12;Comunidad de Madrid;Asia;Malasia;110.0;627.0;5.7
2021;12;Comunidad de Madrid;Asia;Omán;118.0;779.0;6.6
2021;12;Comunidad de Madrid;Asia;Otros países de Asia;32.0;189.0;5.9
2021;12;Comunidad de Madrid;Asia;Pakistán;92.0;488.0;5.3
2021;12;Comunidad de Madrid;Asia;Qatar;410.0;2050.0;5.0
2021;12;Comunidad de Madrid;Asia;Singapur;459.0;3167.0;6.9
2021;12;Comunidad de Madrid;Asia;Tailandia;117.0;597.0;5.1
2021;12;Comunidad de Madrid;Asia;Vietnam;215.0;1140.0;5.3
2021;12;Comunidad de Madrid;Europa;Albania;218.0;807.0;3.7
2021;12;Comunidad de Madrid;Europa;Alemania;23561.0;204981.0;8.7
2021;12;Comunidad de Madrid;Europa;Andorra;417.0;2252.0;5.4
2021;12;Comunidad de Madrid;Europa;Armenia;37.0;204.0;5.5
2021;12;Comunidad de Madrid;Europa;Austria;19393.0;203627.0;10.5
2021;12;Comunidad de Madrid;Europa;Belarús;78.0;343.0;4.4
2021;12;Comunidad de Madrid;Europa;Bosnia y Herzegovina;43.0;271.0;6.3
2021;12;Comunidad de Madrid;Europa;Bulgaria;1045.0;8047.0;7.7
2021;12;Comunidad de Madrid;Europa;Bélgica;9303.0;57679.0;6.2
2021;12;Comunidad de Madrid;Europa;Chipre;178.0;1121.0;6.3
2021;12;Comunidad de Madrid;Europa;Croacia;390.0;2808.0;7.2
2021;12;Comunidad de Madrid;Europa;Dinamarca;6767.0;69700.0;10.3
2021;12;Comunidad de Madrid;Europa;Eslovenia;229.0;1305.0;5.7
2021;12;Comunidad de Madrid;Europa;Estonia;304.0;2736.0;9.0
2021;12;Comunidad de Madrid;Europa;Finlandia;914.0;6307.0;6.9
2021;12;Comunidad de Madrid;Europa;Francia;62935.0;654524.0;10.4
2021;12;Comunidad de Madrid;Europa;Georgia;262.0;1389.0;5.3
2021;12;Comunidad de Madrid;Europa;Grecia;998.0;6587.0;6.6
2021;12;Comunidad de Madrid;Europa;Hungría;668.0;4008.0;6.0
2021;12;Comunidad de Madrid;Europa;Irlanda;2339.0;18244.0;7.8
2021;12;Comunidad de Madrid;Europa;Islandia;64.0;461.0;7.2
2021;12;Comunidad de Madrid;Europa;Italia;20467.0;133036.0;6.5
2021;12;Comunidad de Madrid;Europa;Letonia;385.0;3465.0;9.0
2021;12;Comunidad de Madrid;Europa;Liechtenstein;686.0;5968.0;8.7
2021;12;Comunidad de Madrid;Europa;Lituania;856.0;4023.0;4.7
2021;12;Comunidad de Madrid;Europa;Luxemburgo;3690.0;40590.0;11.0
2021;12;Comunidad de Madrid;Europa;Macedonia del Norte;34.0;153.0;4.5
2021;12;Comunidad de Madrid;Europa;Malta;985.0;3349.0;3.4
2021;12;Comunidad de Madrid;Europa;Moldavia;114.0;798.0;7.0
2021;12;Comunidad de Madrid;Europa;Noruega;863.0;8112.0;9.4
2021;12;Comunidad de Madrid;Europa;Países Bajos;30600.0;336600.0;11.0
2021;12;Comunidad de Madrid;Europa;Polonia;5291.0;30159.0;5.7
2021;12;Comunidad de Madrid;Europa;Portugal;14804.0;105108.0;7.1
2021;12;Comunidad de Madrid;Europa;Reino Unido;16029.0;122986.0;6.45
2021;12;Comunidad de Madrid;Europa;República Checa;743.0;5721.0;7.7
2021;12;Comunidad de Madrid;Europa;República Eslovaca;236.0;1227.0;5.2
2021;12;Comunidad de Madrid;Europa;Rumanía;4156.0;29508.0;7.1
2021;12;Comunidad de Madrid;Europa;Rusia;1077.0;6785.0;6.3
2021;12;Comunidad de Madrid;Europa;Serbia;215.0;1032.0;4.8
2021;12;Comunidad de Madrid;Europa;Suecia;8753.0;73525.0;8.4
2021;12;Comunidad de Madrid;Europa;Suiza;5679.0;32938.0;5.8
2021;12;Comunidad de Madrid;Europa;Turquía;811.0;3731.0;4.6
2021;12;Comunidad de Madrid;Europa;Ucrania;1406.0;8717.0;6.2
2021;12;Comunidad de Madrid;Oceanía;Australia;243.0;1312.0;5.4
2021;12;Comunidad de Madrid;Oceanía;Papúa Nueva Guinea;43.0;529.0;12.3
2021;12;Comunidad de Madrid;Total;Total;342454.0;2836327.0;8.3
2021;12;Comunidad de Madrid;Total;Total América;70700.0;472283.0;6.7
2021;12;Comunidad de Madrid;Total;Total América del Norte;34398.0;278944.0;8.1
2021;12;Comunidad de Madrid;Total;Total Asia;18059.0;121256.0;6.7
2021;12;Comunidad de Madrid;Total;Total Centroamérica y Caribe;3379.0;19214.0;5.7
2021;12;Comunidad de Madrid;Total;Total Europa;248043.0;2205032.0;8.9
2021;12;Comunidad de Madrid;Total;Total Oceanía;310.0;1978.0;6.4
2021;12;Comunidad de Madrid;Total;Total Sudamérica;32923.0;174125.0;5.3
2021;12;Comunidad de Madrid;Total;Total África;5342.0;35778.0;6.7
2021;12;Comunidad de Madrid;África;Angola;71.0;398.0;5.6
2021;12;Comunidad de Madrid;África;Argelia;277.0;1662.0;6.0
2021;12;Comunidad de Madrid;África;Camerún;33.0;191.0;5.8
2021;12;Comunidad de Madrid;África;Costa de Marfil;56.0;336.0;6.0
2021;12;Comunidad de Madrid;África;Egipto;539.0;3557.0;6.6
2021;12;Comunidad de Madrid;África;Ghana;126.0;857.0;6.8
2021;12;Comunidad de Madrid;África;Guinea;31.0;245.0;7.9
2021;12;Comunidad de Madrid;África;Guinea Ecuatorial;324.0;1912.0;5.9
2021;12;Comunidad de Madrid;África;Kenia;152.0;1186.0;7.8
2021;12;Comunidad de Madrid;África;Libia;51.0;214.0;4.2
2021;12;Comunidad de Madrid;África;Mali;138.0;828.0;6.0
2021;12;Comunidad de Madrid;África;Marruecos;1758.0;14591.0;8.3
2021;12;Comunidad de Madrid;África;Mauritania;100.0;680.0;6.8
2021;12;Comunidad de Madrid;África;Mozambique;54.0;178.0;3.3
2021;12;Comunidad de Madrid;África;Nigeria;554.0;3933.0;7.1
2021;12;Comunidad de Madrid;África;República Democrática del Congo;37.0;155.0;4.2
2021;12;Comunidad de Madrid;África;Senegal;381.0;1676.0;4.4
2021;12;Comunidad de Madrid;África;Sudáfrica;75.0;570.0;7.6
2021;12;Comunidad de Madrid;África;Túnez;362.0;1376.0;3.8
2021;12;Comunidad de Madrid;África;Uganda;34.0;177.0;5.2
2022;1;Comunidad de Madrid;América;Argentina;3735.0;30627.0;8.2
2022;1;Comunidad de Madrid;América;Bolivia;167.0;1152.0;6.9
2022;1;Comunidad de Madrid;América;Brasil;4715.0;44321.0;9.4
2022;1;Comunidad de Madrid;América;Canadá;1658.0;13264.0;8.0
2022;1;Comunidad de Madrid;América;Chile;1752.0;10162.0;5.8
2022;1;Comunidad de Madrid;América;Colombia;8563.0;76211.0;8.9
2022;1;Comunidad de Madrid;América;Costa Rica;394.0;3270.0;8.3
2022;1;Comunidad de Madrid;América;Cuba;37.0;263.0;7.1
2022;1;Comunidad de Madrid;América;Ecuador;1193.0;10141.0;8.5
2022;1;Comunidad de Madrid;América;El Salvador;216.0;1663.0;7.7
2022;1;Comunidad de Madrid;América;Estados Unidos de América;25093.0;235874.0;9.4
2022;1;Comunidad de Madrid;América;Guatemala;197.0;1438.0;7.3
2022;1;Comunidad de Madrid;América;Honduras;157.0;597.0;3.8
2022;1;Comunidad de Madrid;América;México;14930.0;100031.0;6.7
2022;1;Comunidad de Madrid;América;Nicaragua;219.0;1927.0;8.8
2022;1;Comunidad de Madrid;América;Panamá;660.0;6006.0;9.1
2022;1;Comunidad de Madrid;América;Paraguay;457.0;3839.0;8.4
2022;1;Comunidad de Madrid;América;Perú;3227.0;30334.0;9.4
2022;1;Comunidad de Madrid;América;República Dominicana;1442.0;11824.0;8.2
2022;1;Comunidad de Madrid;América;Uruguay;871.0;4791.0;5.5
2022;1;Comunidad de Madrid;América;Venezuela;1872.0;25646.0;13.7
2022;1;Comunidad de Madrid;Asia;Arabia Saudí;820.0;5904.0;7.2
2022;1;Comunidad de Madrid;Asia;China;2959.0;35508.0;12.0
2022;1;Comunidad de Madrid;Asia;Corea;509.0;3716.0;7.3
2022;1;Comunidad de Madrid;Asia;Emiratos Árabes Unidos;990.0;6732.0;6.8
2022;1;Comunidad de Madrid;Asia;Filipinas;428.0;4494.0;10.5
2022;1;Comunidad de Madrid;Asia;India;562.0;4665.0;8.3
2022;1;Comunidad de Madrid;Asia;Indonesia;129.0;1071.0;8.3
2022;1;Comunidad de Madrid;Asia;Iraq;51.0;245.0;4.8
2022;1;Comunidad de Madrid;Asia;Irán;208.0;1747.0;8.4
2022;1;Comunidad de Madrid;Asia;Israel;757.0;3255.0;4.3
2022;1;Comunidad de Madrid;Asia;Japón;121.0;1125.0;9.3
2022;1;Comunidad de Madrid;Asia;Jordania;113.0;689.0;6.1
2022;1;Comunidad de Madrid;Asia;Kazajstán;90.0;495.0;5.5
2022;1;Comunidad de Madrid;Asia;Kuwait;136.0;1183.0;8.7
2022;1;Comunidad de Madrid;Asia;Líbano;228.0;1414.0;6.2
2022;1;Comunidad de Madrid;Asia;Malasia;87.0;766.0;8.8
2022;1;Comunidad de Madrid;Asia;Omán;41.0;258.0;6.3
2022;1;Comunidad de Madrid;Asia;Otros países de Asia;41.0;267.0;6.5
2022;1;Comunidad de Madrid;Asia;Pakistán;104.0;738.0;7.1
2022;1;Comunidad de Madrid;Asia;Qatar;307.0;1996.0;6.5
2022;1;Comunidad de Madrid;Asia;Singapur;411.0;4727.0;11.5
2022;1;Comunidad de Madrid;Asia;Tailandia;107.0;984.0;9.2
2022;1;Comunidad de Madrid;Asia;Vietnam;179.0;1862.0;10.4
2022;1;Comunidad de Madrid;Europa;Albania;227.0;885.0;3.9
2022;1;Comunidad de Madrid;Europa;Alemania;25513.0;244925.0;9.6
2022;1;Comunidad de Madrid;Europa;Andorra;311.0;1711.0;5.5
2022;1;Comunidad de Madrid;Europa;Armenia;57.0;473.0;8.3
2022;1;Comunidad de Madrid;Europa;Austria;9323.0;89501.0;9.6
2022;1;Comunidad de Madrid;Europa;Belarús;65.0;286.0;4.4
2022;1;Comunidad de Madrid;Europa;Bulgaria;1295.0;10878.0;8.4
2022;1;Comunidad de Madrid;Europa;Bélgica;8556.0;64170.0;7.5
2022;1;Comunidad de Madrid;Europa;Chipre;99.0;733.0;7.4
2022;1;Comunidad de Madrid;Europa;Croacia;316.0;1612.0;5.1
2022;1;Comunidad de Madrid;Europa;Dinamarca;7895.0;71845.0;9.1
2022;1;Comunidad de Madrid;Europa;Eslovenia;127.0;711.0;5.6
2022;1;Comunidad de Madrid;Europa;Estonia;322.0;2801.0;8.7
2022;1;Comunidad de Madrid;Europa;Finlandia;763.0;6104.0;8.0
2022;1;Comunidad de Madrid;Europa;Francia;52667.0;505603.0;9.6
2022;1;Comunidad de Madrid;Europa;Georgia;240.0;1776.0;7.4
2022;1;Comunidad de Madrid;Europa;Grecia;933.0;6531.0;7.0
2022;1;Comunidad de Madrid;Europa;Hungría;693.0;3881.0;5.6
2022;1;Comunidad de Madrid;Europa;Irlanda;4052.0;34442.0;8.5
2022;1;Comunidad de Madrid;Europa;Islandia;47.0;418.0;8.9
2022;1;Comunidad de Madrid;Europa;Italia;16006.0;113643.0;7.1
2022;1;Comunidad de Madrid;Europa;Letonia;332.0;2955.0;8.9
2022;1;Comunidad de Madrid;Europa;Liechtenstein;792.0;9821.0;12.4
2022;1;Comunidad de Madrid;Europa;Lituania;722.0;3393.0;4.7
2022;1;Comunidad de Madrid;Europa;Luxemburgo;3739.0;45990.0;12.3
2022;1;Comunidad de Madrid;Europa;Macedonia del Norte;42.0;298.0;7.1
2022;1;Comunidad de Madrid;Europa;Malta;637.0;3949.0;6.2
2022;1;Comunidad de Madrid;Europa;Moldavia;89.0;694.0;7.8
2022;1;Comunidad de Madrid;Europa;Montenegro;66.0;244.0;3.7
2022;1;Comunidad de Madrid;Europa;Noruega;881.0;8193.0;9.3
2022;1;Comunidad de Madrid;Europa;Países Bajos;28871.0;280049.0;9.7
2022;1;Comunidad de Madrid;Europa;Polonia;5692.0;39844.0;7.0
2022;1;Comunidad de Madrid;Europa;Portugal;11896.0;68997.0;5.8
2022;1;Comunidad de Madrid;Europa;Reino Unido;22552.0;216142.0;7.95
2022;1;Comunidad de Madrid;Europa;República Checa;709.0;4538.0;6.4
2022;1;Comunidad de Madrid;Europa;República Eslovaca;233.0;1421.0;6.1
2022;1;Comunidad de Madrid;Europa;Rumanía;3833.0;30281.0;7.9
2022;1;Comunidad de Madrid;Europa;Rusia;697.0;5297.0;7.6
2022;1;Comunidad de Madrid;Europa;Serbia;127.0;902.0;7.1
2022;1;Comunidad de Madrid;Europa;Suecia;7813.0;75005.0;9.6
2022;1;Comunidad de Madrid;Europa;Suiza;6313.0;44822.0;7.1
2022;1;Comunidad de Madrid;Europa;Turquía;694.0;3678.0;5.3
2022;1;Comunidad de Madrid;Europa;Ucrania;1869.0;14578.0;7.8
2022;1;Comunidad de Madrid;Oceanía;Australia;294.0;2675.0;9.1
2022;1;Comunidad de Madrid;Oceanía;Papúa Nueva Guinea;42.0;483.0;11.5
2022;1;Comunidad de Madrid;Total;Total;313835.0;2759446.0;8.8
2022;1;Comunidad de Madrid;Total;Total América;71566.0;613459.0;8.6
2022;1;Comunidad de Madrid;Total;Total América del Norte;41681.0;349169.0;8.4
2022;1;Comunidad de Madrid;Total;Total Asia;9484.0;84608.0;8.9
2022;1;Comunidad de Madrid;Total;Total Centroamérica y Caribe;3331.0;27058.0;8.1
2022;1;Comunidad de Madrid;Total;Total Europa;228115.0;2024072.0;8.9
2022;1;Comunidad de Madrid;Total;Total Oceanía;364.0;3421.0;9.4
2022;1;Comunidad de Madrid;Total;Total Sudamérica;26554.0;237232.0;8.9
2022;1;Comunidad de Madrid;Total;Total África;4306.0;33886.0;7.9
2022;1;Comunidad de Madrid;África;Angola;30.0;192.0;6.4
2022;1;Comunidad de Madrid;África;Argelia;386.0;2432.0;6.3
2022;1;Comunidad de Madrid;África;Costa de Marfil;34.0;269.0;7.9
2022;1;Comunidad de Madrid;África;Egipto;429.0;3432.0;8.0
2022;1;Comunidad de Madrid;África;Ghana;56.0;426.0;7.6
2022;1;Comunidad de Madrid;África;Guinea Ecuatorial;366.0;2708.0;7.4
2022;1;Comunidad de Madrid;África;Kenia;103.0;1154.0;11.2
2022;1;Comunidad de Madrid;África;Libia;56.0;330.0;5.9
2022;1;Comunidad de Madrid;África;Mali;69.0;497.0;7.2
2022;1;Comunidad de Madrid;África;Marruecos;1371.0;13299.0;9.7
2022;1;Comunidad de Madrid;África;Mauritania;85.0;629.0;7.4
2022;1;Comunidad de Madrid;África;Nigeria;309.0;2627.0;8.5
2022;1;Comunidad de Madrid;África;República Democrática del Congo;46.0;239.0;5.2
2022;1;Comunidad de Madrid;África;Senegal;309.0;1669.0;5.4
2022;1;Comunidad de Madrid;África;Sudáfrica;45.0;468.0;10.4
2022;1;Comunidad de Madrid;África;Túnez;432.0;2160.0;5.0
2022;2;Comunidad de Madrid;América;Argentina;4240.0;28832.0;6.8
2022;2;Comunidad de Madrid;América;Bolivia;124.0;508.0;4.1
2022;2;Comunidad de Madrid;América;Brasil;3052.0;23500.0;7.7
2022;2;Comunidad de Madrid;América;Canadá;902.0;5773.0;6.4
2022;2;Comunidad de Madrid;América;Chile;1843.0;9215.0;5.0
2022;2;Comunidad de Madrid;América;Colombia;6922.0;45685.0;6.6
2022;2;Comunidad de Madrid;América;Costa Rica;241.0;1518.0;6.3
2022;2;Comunidad de Madrid;América;Ecuador;886.0;6113.0;6.9
2022;2;Comunidad de Madrid;América;El Salvador;205.0;1517.0;7.4
2022;2;Comunidad de Madrid;América;Estados Unidos de América;20879.0;152417.0;7.3
2022;2;Comunidad de Madrid;América;Guatemala;70.0;455.0;6.5
2022;2;Comunidad de Madrid;América;Honduras;207.0;435.0;2.1
2022;2;Comunidad de Madrid;América;México;7981.0;42299.0;5.3
2022;2;Comunidad de Madrid;América;Nicaragua;252.0;2016.0;8.0
2022;2;Comunidad de Madrid;América;Panamá;459.0;3672.0;8.0
2022;2;Comunidad de Madrid;América;Paraguay;357.0;2999.0;8.4
2022;2;Comunidad de Madrid;América;Perú;3655.0;26316.0;7.2
2022;2;Comunidad de Madrid;América;República Dominicana;235.0;1810.0;7.7
2022;2;Comunidad de Madrid;América;Uruguay;893.0;3751.0;4.2
2022;2;Comunidad de Madrid;América;Venezuela;1225.0;16170.0;13.2
2022;2;Comunidad de Madrid;Asia;Arabia Saudí;394.0;2285.0;5.8
2022;2;Comunidad de Madrid;Asia;China;2568.0;24139.0;9.4
2022;2;Comunidad de Madrid;Asia;Corea;404.0;3474.0;8.6
2022;2;Comunidad de Madrid;Asia;Emiratos Árabes Unidos;725.0;4205.0;5.8
2022;2;Comunidad de Madrid;Asia;Filipinas;325.0;3250.0;10.0
2022;2;Comunidad de Madrid;Asia;India;450.0;3735.0;8.3
2022;2;Comunidad de Madrid;Asia;Indonesia;80.0;584.0;7.3
2022;2;Comunidad de Madrid;Asia;Iraq;40.0;148.0;3.7
2022;2;Comunidad de Madrid;Asia;Irán;191.0;2158.0;11.3
2022;2;Comunidad de Madrid;Asia;Israel;1618.0;6310.0;3.9
2022;2;Comunidad de Madrid;Asia;Japón;245.0;1862.0;7.6
2022;2;Comunidad de Madrid;Asia;Jordania;84.0;437.0;5.2
2022;2;Comunidad de Madrid;Asia;Kazajstán;51.0;454.0;8.9
2022;2;Comunidad de Madrid;Asia;Kuwait;110.0;726.0;6.6
2022;2;Comunidad de Madrid;Asia;Líbano;133.0;931.0;7.0
2022;2;Comunidad de Madrid;Asia;Malasia;68.0;626.0;9.2
2022;2;Comunidad de Madrid;Asia;Omán;35.0;249.0;7.1
2022;2;Comunidad de Madrid;Asia;Otros países de Asia;34.0;252.0;7.4
2022;2;Comunidad de Madrid;Asia;Pakistán;76.0;532.0;7.0
2022;2;Comunidad de Madrid;Asia;Qatar;212.0;1187.0;5.6
2022;2;Comunidad de Madrid;Asia;Singapur;129.0;1071.0;8.3
2022;2;Comunidad de Madrid;Asia;Tailandia;61.0;403.0;6.6
2022;2;Comunidad de Madrid;Asia;Vietnam;180.0;1224.0;6.8
2022;2;Comunidad de Madrid;Europa;Albania;267.0;961.0;3.6
