YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2020,1,Cataluna,Europa,Albania,541,3071,5
2020,1,Cataluna,Europa,Alemania,113426,1102838,9
2020,1,Cataluna,Europa,Andorra,14611,115045,7
2020,1,Cataluna,Europa,Armenia,165,1014,6
2020,1,Cataluna,Europa,Austria,11348,94439,8
2020,1,Cataluna,Europa,Belarus,912,4929,5
2020,1,Cataluna,Europa,Bosnia y Herzegovina,102,282,2
2020,1,Cataluna,Europa,Bulgaria,5646,36712,6
2020,1,Cataluna,Europa,Belgica,26355,182244,6
2020,1,Cataluna,Europa,Chipre,347,2129,6
2020,1,Cataluna,Europa,Croacia,1621,8526,5
2020,1,Cataluna,Europa,Dinamarca,8758,83711,9
2020,1,Cataluna,Europa,Eslovenia,1639,8114,5
2020,1,Cataluna,Europa,Estonia,1496,10160,6
2020,1,Cataluna,Europa,Finlandia,2673,16330,6
2020,1,Cataluna,Europa,Francia,221020,1388427,6
2020,1,Cataluna,Europa,Georgia,488,3224,6
2020,1,Cataluna,Europa,Grecia,4723,25713,5
2020,1,Cataluna,Europa,Hungria,5542,24188,4
2020,1,Cataluna,Europa,Irlanda,9766,62538,6
2020,1,Cataluna,Europa,Islandia,320,2464,7
2020,1,Cataluna,Europa,Italia,84490,454778,5
2020,1,Cataluna,Europa,Letonia,2674,18957,7
2020,1,Cataluna,Europa,Liechtenstein,825,7690,9
2020,1,Cataluna,Europa,Lituania,6300,26379,4
2020,1,Cataluna,Europa,Luxemburgo,6201,68961,11
2020,1,Cataluna,Europa,Macedonia del Norte,328,1143,3
2020,1,Cataluna,Europa,Malta,1161,5525,4
2020,1,Cataluna,Europa,Moldavia,531,3728,7
2020,1,Cataluna,Europa,Montenegro,158,544,3
2020,1,Cataluna,Europa,Noruega,3259,20452,6
2020,1,Cataluna,Europa,Paises Bajos,87400,699532,8
2020,1,Cataluna,Europa,Polonia,26119,138585,5
2020,1,Cataluna,Europa,Portugal,17582,129973,7
2020,1,Cataluna,Europa,Reino Unido,73644,429104,5
2020,1,Cataluna,Europa,Republica Checa,6635,31616,4
2020,1,Cataluna,Europa,Republica Eslovaca,2296,11491,5
2020,1,Cataluna,Europa,Rumania,15137,98480,6
2020,1,Cataluna,Europa,Rusia,15908,80861,5
2020,1,Cataluna,Europa,Serbia,1019,5463,5
2020,1,Cataluna,Europa,Suecia,31840,317015,10
2020,1,Cataluna,Europa,Suiza,19625,112517,5
2020,1,Cataluna,Europa,Turquia,3762,16204,4
2020,1,Cataluna,Europa,Ucrania,7875,39388,5
2020,1,Cataluna,Oceania,Australia,2408,14449,6
2020,1,Cataluna,Oceania,Nueva Zelanda,505,2966,5
2020,1,Cataluna,Africa,Angola,87,380,4
2020,1,Cataluna,Africa,Argelia,5260,24038,4
2020,1,Cataluna,Africa,Camerun,39,168,4
2020,1,Cataluna,Africa,Costa de Marfil,42,203,4
2020,1,Cataluna,Africa,Egipto,1578,8131,5
2020,1,Cataluna,Africa,Gambia,31,169,5
2020,1,Cataluna,Africa,Ghana,304,3858,12
2020,1,Cataluna,Africa,Guinea,53,340,6
2020,1,Cataluna,Africa,Guinea Ecuatorial,158,2653,16
2020,1,Cataluna,Africa,Kenia,96,544,5
2020,1,Cataluna,Africa,Libia,41,327,8
2020,1,Cataluna,Africa,Mali,239,2847,11
2020,1,Cataluna,Africa,Marruecos,16605,156830,9
2020,1,Cataluna,Africa,Mauricio,60,294,4
2020,1,Cataluna,Africa,Mauritania,154,1322,8
2020,1,Cataluna,Africa,Mozambique,30,109,3
2020,1,Cataluna,Africa,Nigeria,553,5201,9
2020,1,Cataluna,Africa,Senegal,704,6810,9
2020,1,Cataluna,Africa,SudAfrica,387,2337,6
2020,1,Cataluna,Africa,Tanzania,34,263,7
2020,1,Cataluna,Africa,Tunez,1436,5950,4
2020,1,Cataluna,Africa,Uganda,39,354,9
2020,1,Ceuta,America,Estados Unidos de America,367,1211,3
2020,1,Ceuta,Asia,China,208,374,1
2020,1,Ceuta,Asia,Filipinas,1028,2056,2
2020,1,Ceuta,Asia,India,92,248,2
2020,1,Ceuta,Europa,Alemania,332,2955,8
2020,1,Ceuta,Europa,Austria,38,338,8
2020,1,Ceuta,Europa,Belgica,75,443,5
2020,1,Ceuta,Europa,Croacia,47,268,5
2020,1,Ceuta,Europa,Dinamarca,32,205,6
2020,1,Ceuta,Europa,Estonia,37,78,2
2020,1,Ceuta,Europa,Finlandia,57,410,7
2020,1,Ceuta,Europa,Francia,447,2459,5
2020,1,Ceuta,Europa,Grecia,52,166,3
2020,1,Ceuta,Europa,Irlanda,31,211,6
2020,1,Ceuta,Europa,Italia,240,1248,5
2020,1,Ceuta,Europa,Letonia,34,71,2
2020,1,Ceuta,Europa,Paises Bajos,1824,13133,7
2020,1,Ceuta,Europa,Polonia,93,353,3
2020,1,Ceuta,Europa,Portugal,51,224,4
2020,1,Ceuta,Europa,Reino Unido,467,1874,4
2020,1,Ceuta,Europa,Rumania,37,178,4
2020,1,Ceuta,Europa,Rusia,104,270,2
2020,1,Ceuta,Europa,Suecia,89,952,10
2020,1,Ceuta,Europa,Suiza,39,215,5
2020,1,Ceuta,Europa,Turquia,59,112,1
2020,1,Ceuta,Europa,Ucrania,117,374,3
2020,1,Ceuta,Africa,Egipto,46,78,1
2020,1,Ceuta,Africa,Marruecos,19252,190595,9
2020,1,Comunidad Foral de Navarra,America,Argentina,46,488,10
2020,1,Comunidad Foral de Navarra,America,Brasil,150,1845,12
2020,1,Comunidad Foral de Navarra,America,Chile,46,460,10
2020,1,Comunidad Foral de Navarra,America,Colombia,306,4376,14
2020,1,Comunidad Foral de Navarra,America,Ecuador,93,1060,11
2020,1,Comunidad Foral de Navarra,America,Estados Unidos de America,681,7695,11
2020,1,Comunidad Foral de Navarra,America,Mexico,148,1732,11
2020,1,Comunidad Foral de Navarra,America,Nicaragua,37,551,14
2020,1,Comunidad Foral de Navarra,America,Peru,93,1553,16
2020,1,Comunidad Foral de Navarra,America,Venezuela,40,564,14
2020,1,Comunidad Foral de Navarra,Asia,China,345,1898,5
2020,1,Comunidad Foral de Navarra,Asia,Corea,33,337,10
2020,1,Comunidad Foral de Navarra,Asia,India,44,326,7
2020,1,Comunidad Foral de Navarra,Asia,Japon,84,924,11
2020,1,Comunidad Foral de Navarra,Europa,Alemania,6603,89801,13
2020,1,Comunidad Foral de Navarra,Europa,Andorra,64,275,4
2020,1,Comunidad Foral de Navarra,Europa,Austria,472,5570,11
2020,1,Comunidad Foral de Navarra,Europa,Belarus,36,104,2
2020,1,Comunidad Foral de Navarra,Europa,Bulgaria,706,7766,11
2020,1,Comunidad Foral de Navarra,Europa,Belgica,1572,14620,9
2020,1,Comunidad Foral de Navarra,Europa,Dinamarca,365,4125,11
2020,1,Comunidad Foral de Navarra,Europa,Eslovenia,76,160,2
2020,1,Comunidad Foral de Navarra,Europa,Estonia,69,476,6
2020,1,Comunidad Foral de Navarra,Europa,Finlandia,44,286,6
2020,1,Comunidad Foral de Navarra,Europa,Francia,14537,106120,7
2020,1,Comunidad Foral de Navarra,Europa,Grecia,43,520,12
2020,1,Comunidad Foral de Navarra,Europa,Hungria,195,1151,5
2020,1,Comunidad Foral de Navarra,Europa,Irlanda,405,3200,7
2020,1,Comunidad Foral de Navarra,Europa,Italia,3091,22255,7
2020,1,Comunidad Foral de Navarra,Europa,Letonia,70,217,3
2020,1,Comunidad Foral de Navarra,Europa,Liechtenstein,88,713,8
2020,1,Comunidad Foral de Navarra,Europa,Lituania,767,2224,2
2020,1,Comunidad Foral de Navarra,Europa,Luxemburgo,560,10696,19
2020,1,Comunidad Foral de Navarra,Europa,Moldavia,52,582,11
2020,1,Comunidad Foral de Navarra,Europa,Noruega,77,724,9
2020,1,Comunidad Foral de Navarra,Europa,Paises Bajos,3058,35779,11
2020,1,Comunidad Foral de Navarra,Europa,Polonia,2226,9127,4
2020,1,Comunidad Foral de Navarra,Europa,Portugal,1807,15721,8
2020,1,Comunidad Foral de Navarra,Europa,Reino Unido,1358,12901,9
2020,1,Comunidad Foral de Navarra,Europa,Republica Checa,559,1733,3
2020,1,Comunidad Foral de Navarra,Europa,Republica Eslovaca,285,969,3
2020,1,Comunidad Foral de Navarra,Europa,Rumania,750,4725,6
2020,1,Comunidad Foral de Navarra,Europa,Rusia,71,483,6
2020,1,Comunidad Foral de Navarra,Europa,Suecia,3799,43689,11
2020,1,Comunidad Foral de Navarra,Europa,Suiza,304,2462,8
2020,1,Comunidad Foral de Navarra,Europa,Ucrania,205,1353,6
2020,1,Comunidad Foral de Navarra,Oceania,Australia,37,451,12
2020,1,Comunidad Foral de Navarra,Africa,Argelia,140,1792,12
2020,1,Comunidad Foral de Navarra,Africa,Marruecos,621,8321,13
2020,1,Comunidad Foral de Navarra,Africa,Nigeria,67,817,12
2020,1,Comunidad Foral de Navarra,Africa,Senegal,61,397,6
2020,1,Comunidad de Madrid,America,Argentina,9165,48575,5
2020,1,Comunidad de Madrid,America,Bolivia,264,2138,8
2020,1,Comunidad de Madrid,America,Brasil,9061,62521,6
2020,1,Comunidad de Madrid,America,Canada,1343,8192,6
2020,1,Comunidad de Madrid,America,Chile,2190,12702,5
2020,1,Comunidad de Madrid,America,Colombia,10093,85791,8
2020,1,Comunidad de Madrid,America,Costa Rica,782,5083,6
2020,1,Comunidad de Madrid,America,Cuba,51,337,6
2020,1,Comunidad de Madrid,America,Ecuador,1355,11924,8
2020,1,Comunidad de Madrid,America,El Salvador,313,3193,10
2020,1,Comunidad de Madrid,America,Estados Unidos de America,34865,258001,7
2020,1,Comunidad de Madrid,America,Guatemala,636,4897,7
2020,1,Comunidad de Madrid,America,Honduras,448,2150,4
2020,1,Comunidad de Madrid,America,Jamaica,37,189,5
2020,1,Comunidad de Madrid,America,Mexico,13943,93418,6
2020,1,Comunidad de Madrid,America,Nicaragua,295,3098,10
2020,1,Comunidad de Madrid,America,Panama,906,7429,8
2020,1,Comunidad de Madrid,America,Paraguay,1144,7436,6
2020,1,Comunidad de Madrid,America,Peru,5870,41677,7
2020,1,Comunidad de Madrid,America,Republica Dominicana,896,6003,6
2020,1,Comunidad de Madrid,America,Uruguay,2640,8448,3
2020,1,Comunidad de Madrid,America,Venezuela,3413,53584,15
2020,1,Comunidad de Madrid,Asia,Arabia Saudi,1542,9560,6
2020,1,Comunidad de Madrid,Asia,Azerbaiyan,85,349,4
2020,1,Comunidad de Madrid,Asia,Bahrein,54,275,5
2020,1,Comunidad de Madrid,Asia,China,17515,112096,6
2020,1,Comunidad de Madrid,Asia,Corea,4163,22897,5
2020,1,Comunidad de Madrid,Asia,Emiratos arabes Unidos,1943,9909,5
2020,1,Comunidad de Madrid,Asia,Filipinas,1081,9621,8
2020,1,Comunidad de Madrid,Asia,India,1952,13859,7
2020,1,Comunidad de Madrid,Asia,Indonesia,524,3458,6
2020,1,Comunidad de Madrid,Asia,Iraq,106,477,4
2020,1,Comunidad de Madrid,Asia,Iran,188,1542,8
2020,1,Comunidad de Madrid,Asia,Israel,5798,19133,3
2020,1,Comunidad de Madrid,Asia,Japon,5146,27788,5
2020,1,Comunidad de Madrid,Asia,Jordania,164,689,4
2020,1,Comunidad de Madrid,Asia,Kazajstan,101,576,5
2020,1,Comunidad de Madrid,Asia,Kuwait,288,2074,7
2020,1,Comunidad de Madrid,Asia,Libano,327,1439,4
2020,1,Comunidad de Madrid,Asia,Malasia,352,1971,5
2020,1,Comunidad de Madrid,Asia,Oman,110,704,6
2020,1,Comunidad de Madrid,Asia,Otros paises de Asia,405,1985,4
2020,1,Comunidad de Madrid,Asia,Pakistan,82,566,6
2020,1,Comunidad de Madrid,Asia,Qatar,896,4838,5
2020,1,Comunidad de Madrid,Asia,Singapur,703,5694,8
2020,1,Comunidad de Madrid,Asia,Sri Lanka,63,359,5
2020,1,Comunidad de Madrid,Asia,Tailandia,859,7302,8
2020,1,Comunidad de Madrid,Asia,Vietnam,236,1770,7
2020,1,Comunidad de Madrid,Europa,Albania,170,986,5
2020,1,Comunidad de Madrid,Europa,Alemania,39314,459974,11
2020,1,Comunidad de Madrid,Europa,Andorra,331,1986,6
2020,1,Comunidad de Madrid,Europa,Armenia,53,292,5
2020,1,Comunidad de Madrid,Europa,Austria,16327,161637,9
2020,1,Comunidad de Madrid,Europa,Belarus,145,870,6
2020,1,Comunidad de Madrid,Europa,Bosnia y Herzegovina,65,182,2
2020,1,Comunidad de Madrid,Europa,Bulgaria,2034,15662,7
2020,1,Comunidad de Madrid,Europa,Belgica,11995,83965,7
2020,1,Comunidad de Madrid,Europa,Chipre,188,902,4
2020,1,Comunidad de Madrid,Europa,Croacia,747,3959,5
2020,1,Comunidad de Madrid,Europa,Dinamarca,5033,59389,11
2020,1,Comunidad de Madrid,Europa,Eslovenia,296,1480,5
2020,1,Comunidad de Madrid,Europa,Estonia,500,3650,7
2020,1,Comunidad de Madrid,Europa,Finlandia,1164,7682,6
2020,1,Comunidad de Madrid,Europa,Francia,69751,690535,9
2020,1,Comunidad de Madrid,Europa,Georgia,191,1318,6
2020,1,Comunidad de Madrid,Europa,Grecia,2365,13244,5
2020,1,Comunidad de Madrid,Europa,Hungria,1205,6266,5
2020,1,Comunidad de Madrid,Europa,Irlanda,4649,26034,5
2020,1,Comunidad de Madrid,Europa,Islandia,119,988,8
2020,1,Comunidad de Madrid,Europa,Italia,38344,218561,5
2020,1,Comunidad de Madrid,Europa,Letonia,387,3677,9
2020,1,Comunidad de Madrid,Europa,Liechtenstein,1065,15230,14
2020,1,Comunidad de Madrid,Europa,Lituania,665,3059,4
2020,1,Comunidad de Madrid,Europa,Luxemburgo,5972,85997,14
2020,1,Comunidad de Madrid,Europa,Macedonia del Norte,33,92,2
2020,1,Comunidad de Madrid,Europa,Malta,900,5220,5
2020,1,Comunidad de Madrid,Europa,Moldavia,157,1413,9
2020,1,Comunidad de Madrid,Europa,Montenegro,36,115,3
2020,1,Comunidad de Madrid,Europa,Noruega,1463,10826,7
2020,1,Comunidad de Madrid,Europa,Paises Bajos,46492,455622,9
2020,1,Comunidad de Madrid,Europa,Polonia,7368,46418,6
2020,1,Comunidad de Madrid,Europa,Portugal,24158,144948,6
2020,1,Comunidad de Madrid,Europa,Reino Unido,44269,296523,6
2020,1,Comunidad de Madrid,Europa,Republica Checa,1697,9164,5
2020,1,Comunidad de Madrid,Europa,Republica Eslovaca,592,3434,5
2020,1,Comunidad de Madrid,Europa,Rumania,6739,59977,8
2020,1,Comunidad de Madrid,Europa,Rusia,4721,22661,4
2020,1,Comunidad de Madrid,Europa,Serbia,500,2950,5
2020,1,Comunidad de Madrid,Europa,Suecia,11499,144887,12
2020,1,Comunidad de Madrid,Europa,Suiza,9626,64494,6
2020,1,Comunidad de Madrid,Europa,Turquia,1397,6287,4
2020,1,Comunidad de Madrid,Europa,Ucrania,2999,18894,6
2020,1,Comunidad de Madrid,Oceania,Australia,1310,9432,7
2020,1,Comunidad de Madrid,Oceania,Nueva Zelanda,130,1040,8
2020,1,Comunidad de Madrid,Africa,Angola,132,779,5
2020,1,Comunidad de Madrid,Africa,Argelia,1107,6974,6
2020,1,Comunidad de Madrid,Africa,Camerun,65,384,5
2020,1,Comunidad de Madrid,Africa,Costa de Marfil,119,690,5
2020,1,Comunidad de Madrid,Africa,Egipto,914,5027,5
2020,1,Comunidad de Madrid,Africa,Ghana,121,920,7
2020,1,Comunidad de Madrid,Africa,Guinea,37,229,6
2020,1,Comunidad de Madrid,Africa,Guinea Ecuatorial,1021,11639,11
2020,1,Comunidad de Madrid,Africa,Kenia,166,1112,6
2020,1,Comunidad de Madrid,Africa,Libia,47,282,6
2020,1,Comunidad de Madrid,Africa,Mali,71,547,7
2020,1,Comunidad de Madrid,Africa,Marruecos,9998,74985,7
2020,1,Comunidad de Madrid,Africa,Mauritania,154,1201,7
2020,1,Comunidad de Madrid,Africa,Mozambique,32,154,4
2020,1,Comunidad de Madrid,Africa,Nigeria,601,6070,10
2020,1,Comunidad de Madrid,Africa,Republica Democratica del Congo,42,328,7
2020,1,Comunidad de Madrid,Africa,Senegal,574,2755,4
2020,1,Comunidad de Madrid,Africa,SudAfrica,256,1664,6
2020,1,Comunidad de Madrid,Africa,Tunez,793,3489,4
2020,1,Comunitat Valenciana,America,Argentina,846,10209,12
2020,1,Comunitat Valenciana,America,Bolivia,35,440,12
2020,1,Comunitat Valenciana,America,Brasil,1072,12661,11
2020,1,Comunitat Valenciana,America,Canada,381,3137,8
2020,1,Comunitat Valenciana,America,Chile,231,2502,10
2020,1,Comunitat Valenciana,America,Colombia,2523,36105,14
2020,1,Comunitat Valenciana,America,Costa Rica,35,484,13
2020,1,Comunitat Valenciana,America,Ecuador,264,3939,14
2020,1,Comunitat Valenciana,America,Estados Unidos de America,7279,69106,9
2020,1,Comunitat Valenciana,America,Guatemala,46,659,14
2020,1,Comunitat Valenciana,America,Honduras,48,251,5
2020,1,Comunitat Valenciana,America,Mexico,759,8724,11
2020,1,Comunitat Valenciana,America,Nicaragua,41,646,15
2020,1,Comunitat Valenciana,America,Panama,119,1297,10
2020,1,Comunitat Valenciana,America,Paraguay,96,1008,10
2020,1,Comunitat Valenciana,America,Peru,242,3064,12
2020,1,Comunitat Valenciana,America,Republica Dominicana,39,355,9
2020,1,Comunitat Valenciana,America,Uruguay,227,2594,11
2020,1,Comunitat Valenciana,America,Venezuela,525,10489,20
2020,1,Comunitat Valenciana,Asia,Arabia Saudi,156,1212,7
2020,1,Comunitat Valenciana,Asia,China,6499,50611,7
2020,1,Comunitat Valenciana,Asia,Corea,465,2301,4
2020,1,Comunitat Valenciana,Asia,Emiratos arabes Unidos,360,2769,7
2020,1,Comunitat Valenciana,Asia,Filipinas,648,3620,5
2020,1,Comunitat Valenciana,Asia,India,597,4359,7
2020,1,Comunitat Valenciana,Asia,Indonesia,95,539,5
2020,1,Comunitat Valenciana,Asia,Iran,63,563,8
2020,1,Comunitat Valenciana,Asia,Israel,218,1446,6
2020,1,Comunitat Valenciana,Asia,Japon,583,4421,7
2020,1,Comunitat Valenciana,Asia,Kazajstan,201,1564,7
2020,1,Comunitat Valenciana,Asia,Libano,61,305,5
2020,1,Comunitat Valenciana,Asia,Malasia,74,733,9
2020,1,Comunitat Valenciana,Asia,Otros paises de Asia,82,573,7
2020,1,Comunitat Valenciana,Asia,Pakistan,144,1417,9
2020,1,Comunitat Valenciana,Asia,Qatar,101,835,8
2020,1,Comunitat Valenciana,Asia,Singapur,136,1230,9
2020,1,Comunitat Valenciana,Asia,Sri Lanka,32,98,3
2020,1,Comunitat Valenciana,Asia,Tailandia,231,2623,11
2020,1,Comunitat Valenciana,Asia,Vietnam,66,518,7
2020,1,Comunitat Valenciana,Europa,Albania,110,886,8
2020,1,Comunitat Valenciana,Europa,Alemania,51652,727175,14
2020,1,Comunitat Valenciana,Europa,Andorra,307,2120,6
2020,1,Comunitat Valenciana,Europa,Armenia,83,666,8
2020,1,Comunitat Valenciana,Europa,Austria,6150,62954,10
2020,1,Comunitat Valenciana,Europa,Belarus,277,2284,8
2020,1,Comunitat Valenciana,Europa,Bulgaria,2103,21447,10
2020,1,Comunitat Valenciana,Europa,Belgica,31871,272682,8
2020,1,Comunitat Valenciana,Europa,Chipre,59,382,6
2020,1,Comunitat Valenciana,Europa,Croacia,518,2788,5
2020,1,Comunitat Valenciana,Europa,Dinamarca,5092,48929,9
2020,1,Comunitat Valenciana,Europa,Eslovenia,476,2567,5
2020,1,Comunitat Valenciana,Europa,Estonia,849,9212,10
2020,1,Comunitat Valenciana,Europa,Finlandia,3829,42004,11
2020,1,Comunitat Valenciana,Europa,Francia,49321,593973,12
2020,1,Comunitat Valenciana,Europa,Georgia,90,928,10
2020,1,Comunitat Valenciana,Europa,Grecia,634,4816,7
2020,1,Comunitat Valenciana,Europa,Hungria,1435,10167,7
2020,1,Comunitat Valenciana,Europa,Irlanda,5807,41783,7
2020,1,Comunitat Valenciana,Europa,Islandia,1194,14214,11
2020,1,Comunitat Valenciana,Europa,Italia,27648,183619,6
2020,1,Comunitat Valenciana,Europa,Letonia,1178,11537,9
2020,1,Comunitat Valenciana,Europa,Liechtenstein,297,3557,12
2020,1,Comunitat Valenciana,Europa,Lituania,1901,14471,7
2020,1,Comunitat Valenciana,Europa,Luxemburgo,3400,49648,14
2020,1,Comunitat Valenciana,Europa,Macedonia del Norte,45,206,4
2020,1,Comunitat Valenciana,Europa,Malta,296,2153,7
2020,1,Comunitat Valenciana,Europa,Moldavia,171,1715,10
2020,1,Comunitat Valenciana,Europa,Montenegro,36,112,3
2020,1,Comunitat Valenciana,Europa,Noruega,12377,135609,11
2020,1,Comunitat Valenciana,Europa,Paises Bajos,51479,439428,8
2020,1,Comunitat Valenciana,Europa,Polonia,11448,83863,7
2020,1,Comunitat Valenciana,Europa,Portugal,3502,25866,7
2020,1,Comunitat Valenciana,Europa,Reino Unido,92767,794660,6
2020,1,Comunitat Valenciana,Europa,Republica Checa,1969,14583,7
2020,1,Comunitat Valenciana,Europa,Republica Eslovaca,773,5374,7
2020,1,Comunitat Valenciana,Europa,Rumania,5517,48881,8
2020,1,Comunitat Valenciana,Europa,Rusia,8328,63303,7
2020,1,Comunitat Valenciana,Europa,Serbia,208,1433,6
2020,1,Comunitat Valenciana,Europa,Suecia,27975,358046,12
2020,1,Comunitat Valenciana,Europa,Suiza,8811,83491,9
2020,1,Comunitat Valenciana,Europa,Turquia,471,2452,5
2020,1,Comunitat Valenciana,Europa,Ucrania,3222,23506,7
2020,1,Comunitat Valenciana,Oceania,Australia,318,2863,9
2020,1,Comunitat Valenciana,Oceania,Nueva Zelanda,59,565,9
2020,1,Comunitat Valenciana,Africa,Argelia,8588,54646,6
2020,1,Comunitat Valenciana,Africa,Costa de Marfil,47,361,7
2020,1,Comunitat Valenciana,Africa,Egipto,122,900,7
2020,1,Comunitat Valenciana,Africa,Ghana,42,438,10
2020,1,Comunitat Valenciana,Africa,Guinea Ecuatorial,266,4006,15
2020,1,Comunitat Valenciana,Africa,Kenia,30,239,8
2020,1,Comunitat Valenciana,Africa,Mali,78,937,12
2020,1,Comunitat Valenciana,Africa,Marruecos,6528,66431,10
2020,1,Comunitat Valenciana,Africa,Mauritania,60,637,10
2020,1,Comunitat Valenciana,Africa,Nigeria,289,3032,10
2020,1,Comunitat Valenciana,Africa,Senegal,183,2081,11
2020,1,Comunitat Valenciana,Africa,SudAfrica,70,629,9
2020,1,Comunitat Valenciana,Africa,Tunez,205,1315,6
2020,1,Extremadura,America,Argentina,49,468,9
2020,1,Extremadura,America,Brasil,451,3223,7
2020,1,Extremadura,America,Canada,33,185,5
2020,1,Extremadura,America,Chile,34,342,10
2020,1,Extremadura,America,Colombia,134,1986,14
2020,1,Extremadura,America,Estados Unidos de America,758,7831,10
2020,1,Extremadura,America,Mexico,93,1006,10
2020,1,Extremadura,America,Peru,45,509,11
2020,1,Extremadura,America,Venezuela,40,917,22
2020,1,Extremadura,Asia,China,933,5365,5
2020,1,Extremadura,Asia,Corea,547,3273,6
2020,1,Extremadura,Asia,Japon,59,535,9
2020,1,Extremadura,Asia,Tailandia,72,616,8
2020,1,Extremadura,Europa,Alemania,4292,69241,16
2020,1,Extremadura,Europa,Andorra,49,360,7
2020,1,Extremadura,Europa,Austria,670,6012,9
2020,1,Extremadura,Europa,Bulgaria,65,374,5
2020,1,Extremadura,Europa,Belgica,760,6293,8
2020,1,Extremadura,Europa,Dinamarca,424,5741,13
2020,1,Extremadura,Europa,Eslovenia,31,165,5
2020,1,Extremadura,Europa,Estonia,52,320,6
2020,1,Extremadura,Europa,Finlandia,58,266,4
2020,1,Extremadura,Europa,Francia,5316,61760,11
2020,1,Extremadura,Europa,Grecia,84,589,7
2020,1,Extremadura,Europa,Hungria,181,1900,10
2020,1,Extremadura,Europa,Irlanda,346,3010,8
2020,1,Extremadura,Europa,Italia,1599,13072,8
2020,1,Extremadura,Europa,Letonia,39,275,7
2020,1,Extremadura,Europa,Liechtenstein,60,458,7
2020,1,Extremadura,Europa,Lituania,107,517,4
2020,1,Extremadura,Europa,Luxemburgo,794,13193,16
2020,1,Extremadura,Europa,Moldavia,50,476,9
2020,1,Extremadura,Europa,Noruega,42,489,11
2020,1,Extremadura,Europa,Paises Bajos,4682,47584,10
2020,1,Extremadura,Europa,Polonia,981,5597,5
2020,1,Extremadura,Europa,Portugal,22449,231092,10
2020,1,Extremadura,Europa,Reino Unido,2220,19580,8
2020,1,Extremadura,Europa,Republica Checa,152,1058,7
2020,1,Extremadura,Europa,Rumania,265,2264,8
2020,1,Extremadura,Europa,Rusia,83,489,5
2020,1,Extremadura,Europa,Suecia,6214,127256,20
2020,1,Extremadura,Europa,Suiza,484,4813,9
2020,1,Extremadura,Europa,Turquia,35,208,5
2020,1,Extremadura,Europa,Ucrania,95,550,5
2020,1,Extremadura,Africa,Marruecos,847,6513,7
2020,1,Galicia,America,Argentina,355,4159,11
2020,1,Galicia,America,Brasil,1527,15614,10
2020,1,Galicia,America,Canada,89,823,9
2020,1,Galicia,America,Chile,119,1271,10
2020,1,Galicia,America,Colombia,535,7747,14
2020,1,Galicia,America,Ecuador,76,1087,14
2020,1,Galicia,America,Estados Unidos de America,2884,32386,11
2020,1,Galicia,America,Mexico,640,7821,12
2020,1,Galicia,America,Panama,125,1553,12
2020,1,Galicia,America,Peru,171,2030,11
2020,1,Galicia,America,Republica Dominicana,30,228,7
2020,1,Galicia,America,Uruguay,150,1845,12
2020,1,Galicia,America,Venezuela,520,10220,19
2020,1,Galicia,Asia,China,1001,6616,6
2020,1,Galicia,Asia,Corea,121,844,7
2020,1,Galicia,Asia,Emiratos arabes Unidos,73,498,6
2020,1,Galicia,Asia,Filipinas,452,2029,4
2020,1,Galicia,Asia,India,119,643,5
2020,1,Galicia,Asia,Indonesia,102,476,4
2020,1,Galicia,Asia,Israel,37,142,3
2020,1,Galicia,Asia,Japon,440,3106,7
2020,1,Galicia,Asia,Singapur,43,366,8
2020,1,Galicia,Asia,Tailandia,68,1148,16
2020,1,Galicia,Asia,Vietnam,34,236,6
2020,1,Galicia,Europa,Alemania,10316,191872,18
2020,1,Galicia,Europa,Andorra,426,3978,9
